url,product_id,brandname,category,individual_category,category_by_gender,description,discountprice_(in_rs),originalprice_(in_rs),discountoffer,sizeoption,ratings,reviews,discount_amount,discount_percent
https://www.myntra.com/kurtas/vishudh/vishudh-women-black-solid-a-line-kurta/11862366/buy,11862366,Vishudh,Indian Wear,kurtas,Women,vishudh women black solid a line kurta,579.0,2899,80% OFF,"S, M, L, XL, XXL",4.1,104.0,2320.0,80.027595722663
https://www.myntra.com/kurtas/vbuyz/vbuyz-women-pink--white-printed-anarkali-kurta/11710370/buy,11710370,Vbuyz,Indian Wear,kurtas,Women,vbuyz women pink  white printed anarkali kurta,869.0,2999,71% OFF,"S, M, L, XL, XXL, 3XL",4.1,104.0,2130.0,71.02367455818607
https://www.myntra.com/kurta-sets/imara/imara-women-cream-coloured--pink-printed-kurta-with-skirt/11522352/buy,11522352,IMARA,Indian Wear,kurta-sets,Women,imara women cream coloured  pink printed kurta with skirt,1649.0,3299,50% OFF,"S, M, L, XL, XXL",4.4,104.0,1650.0,50.01515610791149
https://www.myntra.com/kurta-sets/libas/libas-women-blue-chanderi-silk-gotta-patti-kurta-with-palazzos--dupatta/15055308/buy,15055308,Libas,Indian Wear,kurta-sets,Women,libas women blue chanderi silk gotta patti kurta with palazzos  dupatta,1924.0,3499,45% OFF,"XS, S, M, L, XL, XXL",4.2,104.0,1575.0,45.01286081737639
https://www.myntra.com/kurta-sets/anouk/anouk-women-purple-thread-work-kurta-with-trousers--with-dupatta/14121926/buy,14121926,Anouk,Indian Wear,kurta-sets,Women,anouk women purple thread work kurta with trousers  with dupatta,1719.0,4299,60% OFF,"XS, S, M, L, XL, XXL",4.5,104.0,2580.0,60.01395673412422
https://www.myntra.com/sarees/mitera/mitera-red-solid-ready-to-wear-ruffled-saree/14668716/buy,14668716,Mitera,Indian Wear,sarees,Women,mitera red solid ready to wear ruffled saree,1343.0,5599,76% OFF,Onesize,3.8,104.0,4256.0,76.01357385247366
https://www.myntra.com/sarees/inddus/inddus-pink--gold-toned-silk-blend-woven-design-banarasi-saree/12631280/buy,12631280,Inddus,Indian Wear,sarees,Women,inddus pink  gold toned silk blend woven design banarasi saree,2450.0,5699,57% OFF,Onesize,4.4,104.0,3249.0,57.0100017546938
https://www.myntra.com/sarees/vastranand/vastranand-yellow--golden-printed-bandhani-saree/13348448/buy,13348448,VASTRANAND,Indian Wear,sarees,Women,vastranand yellow  golden printed bandhani saree,1539.0,5700,73% OFF,Onesize,4.1,104.0,4161.0,73.0
https://www.myntra.com/lehenga-choli/mitera/mitera-mustard--magenta-woven-design-semi-stitched-lehenga--unstitched-blouse-with-dupatta/12668562/buy,12668562,Mitera,Indian Wear,lehenga-choli,Women,mitera mustard  magenta woven design semi stitched lehenga  unstitched blouse with dupatta,1679.0,5999,72% OFF,Onesize,4.2,104.0,4320.0,72.01200200033338
https://www.myntra.com/dupatta/dupatta-bazaar/dupatta-bazaar-maroon-solid-dupatta/12866574/buy,12866574,Dupatta Bazaar,Indian Wear,dupatta,Women,dupatta bazaar maroon solid dupatta,426.0,699,39% OFF,Onesize,4.2,104.0,273.0,39.05579399141631
https://www.myntra.com/sarees/pavechas/pavechas-red-pure-cotton-solid-venkatgiri-saree/11459994/buy,11459994,Pavechas,Indian Wear,sarees,Women,pavechas red pure cotton solid venkatgiri saree,691.0,898,23% OFF,Onesize,3.8,104.0,207.0,23.051224944320715
https://www.myntra.com/kurta-sets/anouk/anouk-women-pink-printed-regular-pure-cotton-kurta-with-trousers/14925538/buy,14925538,Anouk,Indian Wear,kurta-sets,Women,anouk women pink printed regular pure cotton kurta with trousers,,1799,,"XS, S, M, L, XL, XXL",4.0,104.0,,
https://www.myntra.com/shapewear/secrets-by-zerokaata/secrets-by-zerokaata-women-black-solid-tummy--thigh-shaper/13549780/buy,13549780,SECRETS BY ZEROKAATA,Lingerie & Sleep Wear,shapewear,Women,secrets by zerokaata women black solid tummy  thigh shaper,820.0,1000,18% OFF,"M, L, XL",4.1,104.0,180.0,18.0
https://www.myntra.com/bra/enamor/enamor-skin-underwired-lightly-padded-low-coverage-everyday-tshirt-bra-f055-/650900/buy,650900,Enamor,Lingerie & Sleep Wear,bra,Women,enamor skin underwired lightly padded low coverage everyday tshirt bra f055 ,629.0,1049,40% OFF,"32B, 32C, 34B, 34C, 36B, 36C, 38C",4.4,104.0,420.0,40.038131553860815
https://www.myntra.com/nightdress/etc/etc-lavender-printed-cotton-nightdress/14346308/buy,14346308,ETC,Lingerie & Sleep Wear,nightdress,Women,etc lavender printed cotton nightdress,404.0,1349,70% OFF,"S, M, L, XL",4.4,104.0,945.0,70.05189028910304
https://www.myntra.com/nightdress/etc/etc-red-embroidered-yoke-maxi-nightdress/14233930/buy,14233930,ETC,Lingerie & Sleep Wear,nightdress,Women,etc red embroidered yoke maxi nightdress,349.0,1399,75% OFF,"S, M, L, XL",4.2,104.0,1050.0,75.05360972122945
https://www.myntra.com/night-suits/tokyo-talkies/tokyo-talkies-women-blue--white-night-suit/13518410/buy,13518410,Tokyo Talkies,Lingerie & Sleep Wear,night-suits,Women,tokyo talkies women blue  white night suit,608.0,1449,58% OFF,"S, M, L, XL",3.7,104.0,841.0,58.040027605244994
https://www.myntra.com/night-suits/masha/masha-women-navy-blue-printed-night-suit/11966628/buy,11966628,Masha,Lingerie & Sleep Wear,night-suits,Women,masha women navy blue printed night suit,794.0,1499, 47 % OFF,"S, M, L, XL, XXL",4.3,104.0,705.0,47.03135423615744
https://www.myntra.com/bra/dressberry/dressberry-women-pack-of-2-solid-lace-non-wired-non-padded-everyday-bras-db-bf-2pp-005/12460912/buy,12460912,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry women pack of 2 solid lace non wired non padded everyday bras db bf 2pp 005,524.0,1499,65% OFF,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,104.0,975.0,65.04336224149434
https://www.myntra.com/thermal-tops/marks--spencer/marks--spencer-women-pack-of-2-beige-solid-thermal-tops/12647860/buy,12647860,Marks & Spencer,Lingerie & Sleep Wear,thermal-tops,Women,marks  spencer women pack of 2 beige solid thermal tops,749.0,1499, 50 % OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, 6XL, 7XL, 8XL",4.6,104.0,750.0,50.03335557038026
https://www.myntra.com/bra/enamor/enamor-purple-underwired-non-padded-high-coverage-balconette-bra-f046-/12723208/buy,12723208,Enamor,Lingerie & Sleep Wear,bra,Women,enamor purple underwired non padded high coverage balconette bra f046 ,1119.0,1599,30% OFF,"34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.5,104.0,480.0,30.0187617260788
https://www.myntra.com/bra/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-black-solid-non-wired-lightly-padded-workout-bra/12320090/buy,12320090,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,hrx by hrithik roshan black solid non wired lightly padded workout bra,1019.0,1699,40% OFF,"XS, S, M, L, XL",4.3,104.0,680.0,40.02354326074161
https://www.myntra.com/bra/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-grey--lime-green-colourblocked-full-coverage-rapid-dry-training-bra/12320148/buy,12320148,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,hrx by hrithik roshan grey  lime green colourblocked full coverage rapid dry training bra,849.0,1699,50% OFF,"XS, S, M, L, XL",3.6,104.0,850.0,50.02942907592701
https://www.myntra.com/lingerie-set/n-gal/n-gal-women-pack-of-2-lingerie-set/10769666/buy,10769666,N-Gal,Lingerie & Sleep Wear,lingerie-set,Women,n gal women pack of 2 lingerie set,1080.0,1800,40% OFF,"38B, 36B, 32B, 34B, 30B",3.7,104.0,720.0,40.0
https://www.myntra.com/bra/roadster/roadster-pack-of-two-t-shirt-bra-medium-coverage/14484006/buy,14484006,Roadster,Lingerie & Sleep Wear,bra,Women,roadster pack of two t shirt bra medium coverage,554.0,1849,70% OFF,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.2,104.0,1295.0,70.03785830178475
https://www.myntra.com/nightdress/clovia/clovia-women-blue-solid-nightdress-with-robe/1135540/buy,1135540,Clovia,Lingerie & Sleep Wear,nightdress,Women,clovia women blue solid nightdress with robe,626.0,1899,67% OFF,"S, M, L, XL",4.1,104.0,1273.0,67.03528172722486
https://www.myntra.com/bra/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-oxyfire-solid-rapid-dry-antimicrobial-training-sports-bra/12917820/buy,12917820,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,hrx by hrithik roshan women oxyfire solid rapid dry antimicrobial training sports bra,1199.0,1999,40% OFF,"XS, S, M, L, XL",4.6,104.0,800.0,40.0200100050025
https://www.myntra.com/night-suits/i-like-me/i-like-me-women-black-self-design/15412212/buy,15412212,I like me,Lingerie & Sleep Wear,night-suits,Women,i like me women black self design,1385.0,2309,40% OFF,"S, M, L, XL, XXL",4.5,104.0,924.0,40.01732351667388
https://www.myntra.com/briefs/jockey/jockey-women-pink-boy-shorts-ss04-0105/1929827/buy,1929827,Jockey,Lingerie & Sleep Wear,briefs,Women,jockey women pink boy shorts ss04 0105,,245,,XL,4.4,104.0,,
https://www.myntra.com/night-suits/zeyo/zeyo-women-pink-3-piece-printed-night-suit/13116566/buy,13116566,Zeyo,Lingerie & Sleep Wear,night-suits,Women,zeyo women pink 3 piece printed night suit,1259.0,2998,58% OFF,"S, M, L, XL, XXL",4.5,104.0,1739.0,58.00533689126084
https://www.myntra.com/bra/zivame/zivame-pink-t-shirt-bra-half-coverage-zi1885corezsred/14379784/buy,14379784,Zivame,Lingerie & Sleep Wear,bra,Women,zivame pink t shirt bra half coverage zi1885corezsred,244.0,445,45% OFF,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.1,104.0,201.0,45.1685393258427
https://www.myntra.com/briefs/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-lavender-solid-antimicrobial-lifestyle-briefs-hrss21wbf2358/14097544/buy,14097544,HRX by Hrithik Roshan,Lingerie & Sleep Wear,briefs,Women,hrx by hrithik roshan women lavender solid antimicrobial lifestyle briefs hrss21wbf2358,202.0,449,55% OFF,"S, M, L, XL",4.1,104.0,247.0,55.01113585746103
https://www.myntra.com/bra/zivame/zivame-peach-coloured-everyday-bra/16485742/buy,16485742,Zivame,Lingerie & Sleep Wear,bra,Women,zivame peach coloured everyday bra,269.0,449,40% OFF,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,104.0,180.0,40.089086859688194
https://www.myntra.com/briefs/jockey/jockey-women-pack-of-2-red-solid-boy-shorts-ss04-0105/11810578/buy,11810578,Jockey,Lingerie & Sleep Wear,briefs,Women,jockey women pack of 2 red solid boy shorts ss04 0105,,490,,XL,4.4,104.0,,
https://www.myntra.com/bra/enamor/enamor-pink-beginners-bra---full-coverage/13370860/buy,13370860,Enamor,Lingerie & Sleep Wear,bra,Women,enamor pink beginners bra   full coverage,,579,,"XS, S, M, L, XL",4.5,104.0,,
https://www.myntra.com/bra/clovia/clovia-pack-of-2-bra/1416935/buy,1416935,Clovia,Lingerie & Sleep Wear,bra,Women,clovia pack of 2 bra,251.0,698,64% OFF,"32B, 32C, 34B, 34C, 36B, 36C, 38B, 38C, 40B, 40C",3.9,104.0,447.0,64.04011461318052
https://www.myntra.com/stockings/20dresses/20dresses-women-black-solid-semi-sheer-stockings/12679244/buy,12679244,20Dresses,Lingerie & Sleep Wear,stockings,Women,20dresses women black solid semi sheer stockings,556.0,795,30% OFF,Onesize,4.5,104.0,239.0,30.062893081761004
https://www.myntra.com/thermal-tops/kanvin/kanvin-women-off-white-thermal-top/13185372/buy,13185372,Kanvin,Lingerie & Sleep Wear,thermal-tops,Women,kanvin women off white thermal top,639.0,799,20% OFF,"S, M, L, XL, XXL",4.3,104.0,160.0,20.02503128911139
https://www.myntra.com/nightdress/slumber-jill/slumber-jill-charcoal--off-white-striped-sleep-shirt-fwsj712/1701747/buy,1701747,Slumber Jill,Lingerie & Sleep Wear,nightdress,Women,slumber jill charcoal  off white striped sleep shirt fwsj712,499.0,799,Rs. 300 OFF,"S, M, L, XL",4.5,104.0,300.0,37.546933667083856
https://www.myntra.com/briefs/abelino/abelino-women-pack-of-3-assorted-bikini-briefs-pantyprint2/9874955/buy,9874955,ABELINO,Lingerie & Sleep Wear,briefs,Women,abelino women pack of 3 assorted bikini briefs pantyprint2,297.0,825,64% OFF,"S, M, L, XL, XXL",3.3,104.0,528.0,64.0
https://www.myntra.com/bra/amante/amante-blue-solid-non-wired-lightly-padded-t-shirt-bra10606/10303357/buy,10303357,Amante,Lingerie & Sleep Wear,bra,Women,amante blue solid non wired lightly padded t shirt bra10606,,895,,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38C, 38D, 40C, 40D",4.5,104.0,,
https://www.myntra.com/briefs/amante/amante-women-pack-of-2-briefs/12320886/buy,12320886,Amante,Lingerie & Sleep Wear,briefs,Women,amante women pack of 2 briefs,,940,,"S, M, L, XL",4.3,104.0,,
https://www.myntra.com/bra/dressberry/dressberry-pink-graphic-t-shirt-bra-medium-coverage-lightly-padded-db-enc-bra-003l/14261902/buy,14261902,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry pink graphic t shirt bra medium coverage lightly padded db enc bra 003l,299.0,999,70% OFF,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",3.6,104.0,700.0,70.07007007007007
https://www.myntra.com/night-suits/slumber-jill/slumber-jill-grey-melange--black-applique-lounge-set-fwsj921/1910447/buy,1910447,Slumber Jill,Lingerie & Sleep Wear,night-suits,Women,slumber jill grey melange  black applique lounge set fwsj921,649.0,999,35% OFF,"S, M, L, XL",4.3,104.0,350.0,35.03503503503504
https://www.myntra.com/tshirts/sztori/sztori-women-plus-size-mustard-yellow-solid-drop-shoulder-sleeves-t-shirt/14272596/buy,14272596,Sztori,Plus Size,tshirts,Women,sztori women plus size mustard yellow solid drop shoulder sleeves t shirt,584.0,1299,55% OFF,"XXL, 3XL, 4XL, 5XL, 6XL",4.3,104.0,715.0,55.042340261739795
https://www.myntra.com/capris/pluss/pluss-women-plus-size-burgundy-solid-regular-fit-capris/13842818/buy,13842818,plusS,Plus Size,capris,Women,pluss women plus size burgundy solid regular fit capris,690.0,1380,50% OFF,"38, 40, 42, 44, 46, 48",4.3,104.0,690.0,50.0
https://www.myntra.com/kurtas/extra-love-by-libas/extra-love-by-libas-women-plus-size-green-checked-kurta/14095546/buy,14095546,EXTRA LOVE BY LIBAS,Plus Size,kurtas,Women,extra love by libas women plus size green checked kurta,749.0,1499,50% OFF,"3XL, 4XL, 5XL, 6XL",4.2,104.0,750.0,50.03335557038026
https://www.myntra.com/kurta-sets/sangria/sangria-women-lavender-floral-printed-regular-pure-cotton-kurta-with-trousers/15571632/buy,15571632,Sangria,Plus Size,kurta-sets,Women,sangria women lavender floral printed regular pure cotton kurta with trousers,719.0,1799,"60% OFF, Hurry*","XS, S, M, L, XL, XXL",4.2,104.0,1080.0,60.033351862145636
https://www.myntra.com/sweaters/herenow/herenow-women-brown-ribbed-crop-cardigan/14995736/buy,14995736,HERE&NOW,Plus Size,sweaters,Women,herenow women brown ribbed crop cardigan,644.0,2149,"70% OFF, Hurry*","XS, S, M, L, XL, XXL",4.0,104.0,1505.0,70.03257328990227
https://www.myntra.com/jeans/herenow/herenow-women-blue-skinny-fit-heavy-fade-stretchable-jeans/14275654/buy,14275654,HERE&NOW,Plus Size,jeans,Women,herenow women blue skinny fit heavy fade stretchable jeans,659.0,2199,"70% OFF, Hurry*","26, 28, 30, 32, 34, 36, 38, 40",4.2,104.0,1540.0,70.0318326512051
https://www.myntra.com/kurta-sets/sangria/sangria-women-off-white--black-printed-angrakha-kurta-with-palazzos/9370693/buy,9370693,Sangria,Plus Size,kurta-sets,Women,sangria women off white  black printed angrakha kurta with palazzos,999.0,2499,"60% OFF, Hurry*","S, M, L, XL, XXL",4.1,104.0,1500.0,60.024009603841534
https://www.myntra.com/kurta-sets/sangria/sangria-women-charcoal-grey--golden-printed-kurti-with-palazzos/12866214/buy,12866214,Sangria,Plus Size,kurta-sets,Women,sangria women charcoal grey  golden printed kurti with palazzos,874.0,2499,65% OFF,"S, M, L, XL, XXL",3.6,104.0,1625.0,65.02601040416167
https://www.myntra.com/kurta-sets/sangria/sangria-women-mustard-yellow-yoke-design-pure-cotton-kurta-with-palazzos/12866284/buy,12866284,Sangria,Plus Size,kurta-sets,Women,sangria women mustard yellow yoke design pure cotton kurta with palazzos,1319.0,3299,60% OFF,"S, M, L, XL, XXL",4.0,104.0,1980.0,60.01818732949379
https://www.myntra.com/kurta-sets/sangria/sangria-women-off-white--green-printed-pure-cotton-a-line-kurta-with-palazzos/12866242/buy,12866242,Sangria,Plus Size,kurta-sets,Women,sangria women off white  green printed pure cotton a line kurta with palazzos,1479.0,3699,60% OFF,"S, M, L, XL, XXL",4.3,104.0,2220.0,60.01622060016221
https://www.myntra.com/jackets/herenow/herenow-women-blue-washed-denim-jacket/12386270/buy,12386270,HERE&NOW,Plus Size,jackets,Women,herenow women blue washed denim jacket,1139.0,3799,"70% OFF, Hurry*","XS, S, M, L, XL, XXL",4.0,104.0,2660.0,70.01842590155304
https://www.myntra.com/jackets/herenow/herenow-women-blue-solid-longline-denim-jacket/12386258/buy,12386258,HERE&NOW,Plus Size,jackets,Women,herenow women blue solid longline denim jacket,1259.0,4199,"70% OFF, Hurry*","XS, S, M, L, XL, XXL",4.3,104.0,2940.0,70.01667063586568
https://www.myntra.com/kurta-sets/sangria/sangria-women-maroon--golden-ethnic-motifs-embroidered-angrakha-kurta-set/13609608/buy,13609608,Sangria,Plus Size,kurta-sets,Women,sangria women maroon  golden ethnic motifs embroidered angrakha kurta set,2119.0,5299,"60% OFF, Hurry*","XS, S, M, L, XL, XXL",4.1,104.0,3180.0,60.01132289111153
https://www.myntra.com/kurtas/sangria/sangria-women-grey--blue-floral-printed-cotton-keyhole-neck-floral-kurta/14829184/buy,14829184,Sangria,Plus Size,kurtas,Women,sangria women grey  blue floral printed cotton keyhole neck floral kurta,799.0,999,20% OFF,"XS, S, M, L, XL, XXL, 3XL",3.8,104.0,200.0,20.02002002002002
https://www.myntra.com/dresses/herenow/herenow-women-green--off-white-printed-maxi-pure-cotton-dress/13927138/buy,13927138,HERE&NOW,Plus Size,dresses,Women,herenow women green  off white printed maxi pure cotton dress,,1799,,"XS, S, M, L, XL, XXL",4.3,104.0,,
https://www.myntra.com/track-pants/alcis/alcis-women-black-slim-fit-solid-training-or-gym-track-pants/11903932/buy,11903932,Alcis,Sports Wear,track-pants,Women,alcis women black slim fit solid training or gym track pants,649.0,1299,50% OFF,"S, M, L, XL, XXL",4.2,104.0,650.0,50.03849114703618
https://www.myntra.com/track-pants/alcis/alcis-women-navy-blue-solid-cropped-track-pants/11064618/buy,11064618,Alcis,Sports Wear,track-pants,Women,alcis women navy blue solid cropped track pants,649.0,1299,50% OFF,"S, M, L, XL, XXL",4.3,104.0,650.0,50.03849114703618
https://www.myntra.com/tights/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-purple-brand-logo-print-antimicrobial-cropped-training-tights/12896304/buy,12896304,HRX by Hrithik Roshan,Sports Wear,tights,Women,hrx by hrithik roshan women purple brand logo print antimicrobial cropped training tights,1379.0,2299,40% OFF,"XS, S, M, L, XL, XXL",4.2,104.0,920.0,40.01739886907351
https://www.myntra.com/tshirts/quechua-by-decathlon/quechua-by-decathlon-women-mustard-yellow-solid-round-neck-t-shirt/12942092/buy,12942092,Quechua By Decathlon,Sports Wear,tshirts,Women,quechua by decathlon women mustard yellow solid round neck t shirt,692.0,699,1% OFF,"XS, S, M, L, XL, XXL, 3XL",4.5,104.0,7.0,1.0014306151645207
https://www.myntra.com/tops/rigo/rigo-purple-tie-and-dye-boxy-cotton-crop-top/14402042/buy,14402042,Rigo,Western,tops,Women,rigo purple tie and dye boxy cotton crop top,,1099,55% OFF,"S, M, L",3.8,104.0,,
https://www.myntra.com/tops/veni-vidi-vici/veni-vidi-vici-women-dusty-pink-solid-fitted-crop-top/10054597/buy,10054597,Veni Vidi Vici,Western,tops,Women,veni vidi vici women dusty pink solid fitted crop top,,1170,60% OFF,"XS, S, M, L",3.9,104.0,,
https://www.myntra.com/tops/dressberry/dressberry-women-gorgeous-red-floral-puff-sleeves-top/14220134/buy,14220134,DressBerry,Western,tops,Women,dressberry women gorgeous red floral puff sleeves top,,1199,60% OFF,"XS, S, M, L, XL",3.7,104.0,,
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-typography-print-t-shirts/17476352/buy,17476352,DressBerry,Western,tshirts,Women,dressberry women pack of 2 typography print t shirts,,1298,60% OFF,"XS, XL, M, S, L",4.4,104.0,,
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-blue-fit--flare-dress/15780580/buy,15780580,Tokyo Talkies,Western,dresses,Women,tokyo talkies blue fit  flare dress,,1299,59% OFF,"S, M, L, XL",3.8,104.0,,
https://www.myntra.com/tops/sassafras/sassafras-women-stylish-black-shimmer-top/14994826/buy,14994826,SASSAFRAS,Western,tops,Women,sassafras women stylish black shimmer top,,1299,54% OFF,"XS, S, M, L, XL",3.8,104.0,,
https://www.myntra.com/sweaters/roadster/roadster-women-white-solid-pullover/14331352/buy,14331352,Roadster,Western,sweaters,Women,roadster women white solid pullover,,1299,60% OFF,"XS, S, M, L, XL, XXL",3.3,104.0,,
https://www.myntra.com/sweaters/roadster/roadster-women-green-solid-acrylic-pullover/14331472/buy,14331472,Roadster,Western,sweaters,Women,roadster women green solid acrylic pullover,,1299,70% OFF,"XS, S, M, L, XL, XXL",4.1,104.0,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-pure-cotton-t-shirt/17523872/buy,17523872,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed pure cotton t shirt,,1398,50% OFF,"XS, S, M, L, XL",3.9,104.0,,
https://www.myntra.com/shirts/kassually/kassually-women-black-slim-fit-solid-casual-shirt/12316506/buy,12316506,KASSUALLY,Western,shirts,Women,kassually women black slim fit solid casual shirt,,1399,65% OFF,"XS, S, M, L, XL, XXL",4.1,104.0,,
https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-women-white-off-shoulder-bardot-top/16642616/buy,16642616,Tokyo Talkies,Western,tops,Women,tokyo talkies women white off shoulder bardot top,,1399,58% OFF,"XS, S, M, L",4.1,104.0,,
https://www.myntra.com/tops/sassafras/sassafras-pink-puff-sleeves-front-open-top/13581048/buy,13581048,SASSAFRAS,Western,tops,Women,sassafras pink puff sleeves front open top,,1399,50% OFF,"XS, S, M, L, XL, XXL",4.3,104.0,,
https://www.myntra.com/tops/roadster/roadster-women-stylish-black-abstract-volume-play-top/13399474/buy,13399474,Roadster,Western,tops,Women,roadster women stylish black abstract volume play top,,1399,55% OFF,"XS, S, M, L, XL",3.8,104.0,,
https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-women-green--mustard-yellow-boxy-checked-casual-shirt/10962478/buy,10962478,Roadster,Western,shirts,Women,the roadster lifestyle co women green  mustard yellow boxy checked casual shirt,,1399,45% OFF,"S, M, L, XL",3.2,104.0,,
https://www.myntra.com/tops/faballey/faballey-women-pink-floral-printed-top/13113350/buy,13113350,FabAlley,Western,tops,Women,faballey women pink floral printed top,,1400,50% OFF,"XS, S, M, L, XL",4.1,104.0,,
https://www.myntra.com/tops/carlton-london/carlton-london-purple-georgette-crop-top/13740166/buy,13740166,Carlton London,Western,tops,Women,carlton london purple georgette crop top,,1490,52% OFF,"XS, S, M, L, XL",4.1,104.0,,
https://www.myntra.com/shorts/sassafras/sassafras-women-blue-washed-high-rise-pure-cotton-distressed-denim-shorts/13935946/buy,13935946,SASSAFRAS,Western,shorts,Women,sassafras women blue washed high rise pure cotton distressed denim shorts,,1499,51% OFF,"26, 28, 30, 32, 34",4.2,104.0,,
https://www.myntra.com/shorts/roadster/roadster-women-blue-washed-regular-fit-denim-shorts/12069736/buy,12069736,Roadster,Western,shorts,Women,roadster women blue washed regular fit denim shorts,,1499,Rs. 1000 OFF,"26, 28, 30, 32, 34, 36",4.4,104.0,,
https://www.myntra.com/shorts/roadster/roadster-women-navy-blue-distressed-regular-fit-denim-shorts/12069708/buy,12069708,Roadster,Western,shorts,Women,roadster women navy blue distressed regular fit denim shorts,,1499,Rs. 1000 OFF,"26, 28, 30, 32, 34, 36",4.3,104.0,,
https://www.myntra.com/skirts/sassafras/sassafras-women-black-solid-twisted-pencil-skirt/15301318/buy,15301318,SASSAFRAS,Western,skirts,Women,sassafras women black solid twisted pencil skirt,,1499,51% OFF,"26, 28, 30, 32, 34, 36",3.5,104.0,,
https://www.myntra.com/tops/all-about-you/all-about-you-off-white--peach-coloured-striped-extended-sleeve-regular-top/13205102/buy,13205102,all about you,Western,tops,Women,all about you off white  peach coloured striped extended sleeve regular top,,1499,45% OFF,"XS, S, M, L, XL, XXL",4.1,104.0,,
https://www.myntra.com/sweaters/sassafras/sassafras-women-grey-solid-cardigan/12737862/buy,12737862,SASSAFRAS,Western,sweaters,Women,sassafras women grey solid cardigan,,1499,60% OFF,"XS, S, M, L, XL, XXL",3.9,104.0,,
https://www.myntra.com/skirts/tokyo-talkies/tokyo-talkies-women-blue-solid-midi-denim-straight-skirt/11992704/buy,11992704,Tokyo Talkies,Western,skirts,Women,tokyo talkies women blue solid midi denim straight skirt,,1549,58% OFF,"28, 30, 32, 34",3.7,104.0,,
https://www.myntra.com/skirts/kassually/kassually-navy-blue-washed-denim-a-line-mini-skirt/11928862/buy,11928862,KASSUALLY,Western,skirts,Women,kassually navy blue washed denim a line mini skirt,,1599,60% OFF,"24, 26, 28, 30, 32",4.4,104.0,,
https://www.myntra.com/dresses/deewa/deewa-burgundy--white-floral-crepe-maxi-dress-with-belt-/17212798/buy,17212798,Deewa,Western,dresses,Women,deewa burgundy  white floral crepe maxi dress with belt ,,1649,50% OFF,"XS, S, M, L, XL, XXL, 3XL",4.2,104.0,,
https://www.myntra.com/track-pants/mast--harbour/mast--harbour-women-white-relaxed-fit-solid-pure-cotton-cropped-joggers/13392036/buy,13392036,Mast & Harbour,Western,track-pants,Women,mast  harbour women white relaxed fit solid pure cotton cropped joggers,,1699,45% OFF,"XS, S, M, L, XL",3.7,104.0,,
https://www.myntra.com/track-pants/harvard/harvard-women-grey--black-camouflage-printed-regular-fit-cropped-joggers/12374534/buy,12374534,Harvard,Western,track-pants,Women,harvard women grey  black camouflage printed regular fit cropped joggers,,1699,55% OFF,"S, M, L, XL",4.3,104.0,,
https://www.myntra.com/sweatshirts/minions-by-kook-n-keech/minions-by-kook-n-keech-women-yellow-printed-hooded-sweatshirt/10128949/buy,10128949,Minions by Kook N Keech,Western,sweatshirts,Women,minions by kook n keech women yellow printed hooded sweatshirt,,1699,65% OFF,"S, M, L, XL",4.2,104.0,,
https://www.myntra.com/dresses/berrylush/berrylush-women-white-printed-a-line-dress/13191694/buy,13191694,Berrylush,Western,dresses,Women,berrylush women white printed a line dress,,1798,57% OFF,"S, M, L, XL",4.3,104.0,,
https://www.myntra.com/dresses/kassually/kassually-women-blue-solid-pinafore-dress/12402696/buy,12402696,KASSUALLY,Western,dresses,Women,kassually women blue solid pinafore dress,,1799,56% OFF,"XS, S, M, L, XL",4.0,104.0,,
https://www.myntra.com/tops/only/only-women-coral-pink--white-floral-peplum-top/14087720/buy,14087720,ONLY,Western,tops,Women,only women coral pink  white floral peplum top,,1799,45% OFF,"XS, S, M, L, XL",4.0,104.0,,
